Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
WS SOAP FS  125GM 50/-,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,691.44,12,366.12,0,0,36,1057.56
Zandu Balm 25ml,PCS,130,8821.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8821.42
Zandu Balm 8ml Ultra Power,Pcs.,10,285.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,285.72
Zandu Honey 250gm,Pcs.,0,0,4,502.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,502.86
Zandu Honey 500gm,Pcs.,0,0,3,617.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,617.14
Zandu Kesari Jivan 450 gm,PCS,0,0,0,0,0,0,-23,-6489.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,-6489.3
Zandu Kesari Jivan Diabetic 450 gm,PCS,32,9485.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9485.72
Zandu Lalima B&S P'Fier 100ml,Pcs.,138,5421.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,5421.42
Zandu Lalima B&S P'Fier 500ml,Pcs.,6,771.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,771.42
Zandu Nityam Churan 100gm,Pcs.,0,0,1,53.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53.58
Zandu Nityam Churan 50gm,Pcs.,24,651.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,651.42
Zandu Pain Relief Gel 15ml,PCS,0,0,2,71.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71.42
Zandu Pain Relief Gel 30ml,PCS,0,0,5,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,350
Zandu Pancharishta Digestive Tonic 450ML,PCS,0,0,1,85.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.72
Zandu Sonachandi Chyawanprash  Plus 450g,PCS,77,9350,1,121.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,9471.42
Zandu Spray Pain Relief 48ml,PCS,0,0,3,214.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,214.28
Zandu Vigorex 20 Capsule-24,PCS,0,0,3,814.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,814.28
